Order_ID,Amount,Profit,Quantity,Category,Sub-Category,Payment_Mode,Order_Date,State,City,Year_Month,Customer_Name,Customer_ID,Product_ID,Location_ID,Date_ID,Year-Month,Year,Month,Quarter
OID-10910,1592,480,13,Electronics,Laptops,Debit Card,2022-01-18,Ohio,Cleveland,2022-01,Jordan Krause,CID-10910,PID-10910,LID-10910,DID-10910,2022-01,2022,1,1
OID-10911,8400,267,5,Electronics,Phones,Debit Card,2024-10-08,Ohio,Columbus,2024-10,Kimberly King,CID-10911,PID-10911,LID-10911,DID-10911,2024-10,2024,10,4
OID-10912,4963,1254,15,Office Supplies,Paper,EMI,2024-10-08,Ohio,Columbus,2024-10,Kimberly King,CID-10912,PID-10912,LID-10912,DID-10912,2024-10,2024,10,4
OID-10913,2472,211,5,Electronics,Printers,COD,2020-06-21,California,San Diego,2020-06,Sharon Russell,CID-10913,PID-10913,LID-10913,DID-10913,2020-06,2020,6,2
OID-10914,9132,3096,14,Furniture,Chairs,Debit Card,2023-12-14,Florida,Tampa,2023-12,Kevin Cooper,CID-10914,PID-10914,LID-10914,DID-10914,2023-12,2023,12,4
OID-10915,8305,1577,6,Office Supplies,Binders,Debit Card,2020-12-16,New York,Rochester,2020-12,Darrell Ramos,CID-10915,PID-10915,LID-10915,DID-10915,2020-12,2020,12,4
OID-10916,1010,58,19,Electronics,Electronic Games,COD,2025-03-15,Florida,Tampa,2025-03,Dr. Terry Alvarado,CID-10916,PID-10916,LID-10916,DID-10916,2025-03,2025,3,1
OID-10917,4544,1726,9,Electronics,Phones,EMI,2024-08-21,Texas,Dallas,2024-08,Kathy Wilson,CID-10917,PID-10917,LID-10917,DID-10917,2024-08,2024,8,3
OID-10918,5900,1738,20,Electronics,Phones,UPI,2024-08-21,Texas,Dallas,2024-08,Kathy Wilson,CID-10918,PID-10918,LID-10918,DID-10918,2024-08,2024,8,3
OID-10919,8861,3381,19,Office Supplies,Markers,Credit Card,2021-05-27,California,San Diego,2021-05,Brandon Le,CID-10919,PID-10919,LID-10919,DID-10919,2021-05,2021,5,2
OID-10920,8158,2052,13,Electronics,Phones,Debit Card,2020-09-21,Ohio,Cincinnati,2020-09,Mary Wright,CID-10920,PID-10920,LID-10920,DID-10920,2020-09,2020,9,3
OID-10921,3411,1704,14,Office Supplies,Pens,UPI,2025-01-11,California,Los Angeles,2025-01,Douglas Reynolds,CID-10921,PID-10921,LID-10921,DID-10921,2025-01,2025,1,1
OID-10922,9406,1137,16,Office Supplies,Markers,UPI,2021-10-20,Texas,Houston,2021-10,Leroy Harris,CID-10922,PID-10922,LID-10922,DID-10922,2021-10,2021,10,4
OID-10923,1156,74,15,Electronics,Printers,EMI,2021-10-20,Texas,Houston,2021-10,Leroy Harris,CID-10923,PID-10923,LID-10923,DID-10923,2021-10,2021,10,4
OID-10924,5354,743,10,Furniture,Bookcases,UPI,2021-10-19,Illinois,Springfield,2021-10,Ricardo Dixon,CID-10924,PID-10924,LID-10924,DID-10924,2021-10,2021,10,4
OID-10925,8780,3430,4,Electronics,Electronic Games,Credit Card,2024-07-07,Texas,Austin,2024-07,Debra Smith,CID-10925,PID-10925,LID-10925,DID-10925,2024-07,2024,7,3
OID-10926,8780,3430,4,Electronics,Electronic Games,Credit Card,2023-07-25,Texas,Austin,2023-07,Jasmine James,CID-10926,PID-10926,LID-10926,DID-10926,2023-07,2023,7,3
OID-10927,6783,3306,8,Furniture,Sofas,Debit Card,2020-04-16,Ohio,Columbus,2020-04,Felicia Morton,CID-10927,PID-10927,LID-10927,DID-10927,2020-04,2020,4,2
OID-10928,1778,285,4,Office Supplies,Pens,Credit Card,2020-07-04,New York,New York City,2020-07,Sylvia Jenkins,CID-10928,PID-10928,LID-10928,DID-10928,2020-07,2020,7,3
OID-10929,9399,1949,12,Electronics,Printers,UPI,2022-05-16,New York,Rochester,2022-05,Elizabeth White,CID-10929,PID-10929,LID-10929,DID-10929,2022-05,2022,5,2
OID-10930,7957,965,4,Furniture,Sofas,Credit Card,2022-05-16,New York,Rochester,2022-05,Elizabeth White,CID-10930,PID-10930,LID-10930,DID-10930,2022-05,2022,5,2
OID-10931,1638,661,13,Furniture,Chairs,EMI,2023-11-25,Illinois,Springfield,2023-11,Steven Steele,CID-10931,PID-10931,LID-10931,DID-10931,2023-11,2023,11,4
OID-10932,1786,224,4,Furniture,Tables,COD,2021-08-17,Texas,Dallas,2021-08,Amanda Ramirez,CID-10932,PID-10932,LID-10932,DID-10932,2021-08,2021,8,3
OID-10933,4751,781,9,Office Supplies,Paper,EMI,2023-07-02,New York,Buffalo,2023-07,Kyle Jackson,CID-10933,PID-10933,LID-10933,DID-10933,2023-07,2023,7,3
OID-10934,8979,4477,4,Office Supplies,Paper,Credit Card,2020-08-24,Illinois,Chicago,2020-08,Sharon Wilkins,CID-10934,PID-10934,LID-10934,DID-10934,2020-08,2020,8,3
OID-10935,2727,663,8,Electronics,Phones,Credit Card,2022-11-07,Florida,Miami,2022-11,Austin Hammond,CID-10935,PID-10935,LID-10935,DID-10935,2022-11,2022,11,4
OID-10936,1093,397,17,Electronics,Printers,Credit Card,2024-03-27,Illinois,Peoria,2024-03,Jessica Barajas,CID-10936,PID-10936,LID-10936,DID-10936,2024-03,2024,3,1
OID-10937,1093,397,17,Electronics,Printers,Credit Card,2024-09-01,New York,Buffalo,2024-09,Jamie Jimenez,CID-10937,PID-10937,LID-10937,DID-10937,2024-09,2024,9,3
OID-10938,1093,397,17,Electronics,Printers,Credit Card,2022-02-22,Ohio,Columbus,2022-02,James Carter,CID-10938,PID-10938,LID-10938,DID-10938,2022-02,2022,2,1
OID-10939,2636,88,11,Office Supplies,Paper,Debit Card,2024-03-27,Illinois,Peoria,2024-03,Jessica Barajas,CID-10939,PID-10939,LID-10939,DID-10939,2024-03,2024,3,1
OID-10940,2636,88,11,Office Supplies,Paper,Debit Card,2024-09-01,New York,Buffalo,2024-09,Jamie Jimenez,CID-10940,PID-10940,LID-10940,DID-10940,2024-09,2024,9,3
OID-10941,2636,88,11,Office Supplies,Paper,Debit Card,2022-02-22,Ohio,Columbus,2022-02,James Carter,CID-10941,PID-10941,LID-10941,DID-10941,2022-02,2022,2,1
OID-10942,7344,2251,7,Electronics,Electronic Games,Debit Card,2022-02-11,Florida,Miami,2022-02,John Williams,CID-10942,PID-10942,LID-10942,DID-10942,2022-02,2022,2,1
OID-10943,7306,1547,3,Office Supplies,Paper,COD,2022-02-11,Florida,Miami,2022-02,John Williams,CID-10943,PID-10943,LID-10943,DID-10943,2022-02,2022,2,1
OID-10944,5832,2588,10,Electronics,Printers,COD,2022-02-11,Florida,Miami,2022-02,John Williams,CID-10944,PID-10944,LID-10944,DID-10944,2022-02,2022,2,1
OID-10945,8572,2041,8,Furniture,Tables,EMI,2021-05-27,Illinois,Springfield,2021-05,Alicia Oneill,CID-10945,PID-10945,LID-10945,DID-10945,2021-05,2021,5,2
OID-10946,8572,2041,8,Furniture,Tables,EMI,2023-07-05,Illinois,Springfield,2023-07,Rebecca Huff,CID-10946,PID-10946,LID-10946,DID-10946,2023-07,2023,7,3
OID-10947,8572,2041,8,Furniture,Tables,EMI,2020-10-27,California,San Diego,2020-10,Diana Scott,CID-10947,PID-10947,LID-10947,DID-10947,2020-10,2020,10,4
OID-10948,8059,1834,10,Electronics,Printers,Credit Card,2021-05-27,Illinois,Springfield,2021-05,Alicia Oneill,CID-10948,PID-10948,LID-10948,DID-10948,2021-05,2021,5,2
OID-10949,8059,1834,10,Electronics,Printers,Credit Card,2023-07-05,Illinois,Springfield,2023-07,Rebecca Huff,CID-10949,PID-10949,LID-10949,DID-10949,2023-07,2023,7,3
OID-10950,8059,1834,10,Electronics,Printers,Credit Card,2020-10-27,California,San Diego,2020-10,Diana Scott,CID-10950,PID-10950,LID-10950,DID-10950,2020-10,2020,10,4
OID-10951,3661,436,13,Furniture,Sofas,EMI,2023-01-26,Texas,Austin,2023-01,Brian Young,CID-10951,PID-10951,LID-10951,DID-10951,2023-01,2023,1,1
OID-10952,2451,342,8,Office Supplies,Paper,EMI,2021-09-06,California,Los Angeles,2021-09,Susan Wright,CID-10952,PID-10952,LID-10952,DID-10952,2021-09,2021,9,3
OID-10953,2451,342,8,Office Supplies,Paper,EMI,2021-11-12,Ohio,Cincinnati,2021-11,Kayla Banks,CID-10953,PID-10953,LID-10953,DID-10953,2021-11,2021,11,4
OID-10954,2451,342,8,Office Supplies,Paper,EMI,2024-07-30,Texas,Houston,2024-07,Zachary Pierce,CID-10954,PID-10954,LID-10954,DID-10954,2024-07,2024,7,3
OID-10955,7067,1943,16,Furniture,Tables,Credit Card,2022-03-15,California,San Francisco,2022-03,Nicolas Owen,CID-10955,PID-10955,LID-10955,DID-10955,2022-03,2022,3,1
OID-10956,4307,615,3,Electronics,Electronic Games,UPI,2024-03-15,New York,New York City,2024-03,Martha Carney,CID-10956,PID-10956,LID-10956,DID-10956,2024-03,2024,3,1
OID-10957,4307,615,3,Electronics,Electronic Games,UPI,2020-11-10,Illinois,Springfield,2020-11,Francisco Hicks,CID-10957,PID-10957,LID-10957,DID-10957,2020-11,2020,11,4
OID-10958,5694,1134,5,Furniture,Chairs,EMI,2024-03-15,New York,New York City,2024-03,Martha Carney,CID-10958,PID-10958,LID-10958,DID-10958,2024-03,2024,3,1
OID-10959,5694,1134,5,Furniture,Chairs,EMI,2020-11-10,Illinois,Springfield,2020-11,Francisco Hicks,CID-10959,PID-10959,LID-10959,DID-10959,2020-11,2020,11,4
OID-10960,962,298,18,Office Supplies,Binders,Credit Card,2022-07-23,Illinois,Springfield,2022-07,Matthew Parker,CID-10960,PID-10960,LID-10960,DID-10960,2022-07,2022,7,3
OID-10961,2995,220,14,Furniture,Bookcases,Credit Card,2024-09-13,New York,Buffalo,2024-09,Paul Bryant,CID-10961,PID-10961,LID-10961,DID-10961,2024-09,2024,9,3
OID-10962,2047,914,5,Office Supplies,Markers,Debit Card,2024-09-13,New York,Buffalo,2024-09,Paul Bryant,CID-10962,PID-10962,LID-10962,DID-10962,2024-09,2024,9,3
OID-10963,2078,612,6,Electronics,Laptops,COD,2022-01-25,Texas,Austin,2022-01,Bruce Dennis,CID-10963,PID-10963,LID-10963,DID-10963,2022-01,2022,1,1
OID-10964,2737,1253,3,Electronics,Printers,EMI,2021-04-19,New York,New York City,2021-04,Joseph Bates,CID-10964,PID-10964,LID-10964,DID-10964,2021-04,2021,4,2
OID-10965,8194,2881,6,Office Supplies,Paper,Debit Card,2021-07-18,Texas,Houston,2021-07,Kelly Pacheco,CID-10965,PID-10965,LID-10965,DID-10965,2021-07,2021,7,3
OID-10966,9914,3858,16,Furniture,Sofas,Credit Card,2022-06-24,New York,Buffalo,2022-06,Jeffrey Weber,CID-10966,PID-10966,LID-10966,DID-10966,2022-06,2022,6,2
OID-10967,9914,3858,16,Furniture,Sofas,Credit Card,2024-06-08,New York,Rochester,2024-06,Andrew Krueger,CID-10967,PID-10967,LID-10967,DID-10967,2024-06,2024,6,2
OID-10968,5470,292,7,Office Supplies,Pens,Debit Card,2022-06-24,New York,Buffalo,2022-06,Jeffrey Weber,CID-10968,PID-10968,LID-10968,DID-10968,2022-06,2022,6,2
OID-10969,5470,292,7,Office Supplies,Pens,Debit Card,2024-06-08,New York,Rochester,2024-06,Andrew Krueger,CID-10969,PID-10969,LID-10969,DID-10969,2024-06,2024,6,2
OID-10970,1496,662,17,Furniture,Bookcases,UPI,2022-06-24,New York,Buffalo,2022-06,Jeffrey Weber,CID-10970,PID-10970,LID-10970,DID-10970,2022-06,2022,6,2
OID-10971,1496,662,17,Furniture,Bookcases,UPI,2024-06-08,New York,Rochester,2024-06,Andrew Krueger,CID-10971,PID-10971,LID-10971,DID-10971,2024-06,2024,6,2
OID-10972,3228,476,9,Office Supplies,Paper,COD,2022-09-29,New York,New York City,2022-09,Kathleen Cox,CID-10972,PID-10972,LID-10972,DID-10972,2022-09,2022,9,3
OID-10973,3918,749,8,Electronics,Laptops,Credit Card,2023-05-10,California,San Diego,2023-05,Jamie Bradley,CID-10973,PID-10973,LID-10973,DID-10973,2023-05,2023,5,2
OID-10974,3918,749,8,Electronics,Laptops,Credit Card,2020-05-02,Texas,Houston,2020-05,Robert Martinez,CID-10974,PID-10974,LID-10974,DID-10974,2020-05,2020,5,2
OID-10975,9921,1451,15,Furniture,Sofas,EMI,2021-04-12,Illinois,Chicago,2021-04,Christopher Rogers,CID-10975,PID-10975,LID-10975,DID-10975,2021-04,2021,4,2
OID-10976,9694,4361,1,Furniture,Chairs,EMI,2023-11-04,Illinois,Springfield,2023-11,Roberto Parrish,CID-10976,PID-10976,LID-10976,DID-10976,2023-11,2023,11,4
OID-10977,5028,1553,13,Office Supplies,Paper,EMI,2020-05-04,Florida,Tampa,2020-05,Amber Kennedy,CID-10977,PID-10977,LID-10977,DID-10977,2020-05,2020,5,2
OID-10978,594,67,19,Office Supplies,Paper,Debit Card,2023-09-10,New York,Buffalo,2023-09,Maria Davis,CID-10978,PID-10978,LID-10978,DID-10978,2023-09,2023,9,3
OID-10979,594,67,19,Office Supplies,Paper,Debit Card,2024-01-05,Florida,Miami,2024-01,Terry Gilbert,CID-10979,PID-10979,LID-10979,DID-10979,2024-01,2024,1,1
OID-10980,594,67,19,Office Supplies,Paper,Debit Card,2024-05-08,Texas,Austin,2024-05,Devon Schmitt,CID-10980,PID-10980,LID-10980,DID-10980,2024-05,2024,5,2
OID-10981,5954,2618,11,Furniture,Tables,COD,2024-03-30,Ohio,Cincinnati,2024-03,Robert Mosley,CID-10981,PID-10981,LID-10981,DID-10981,2024-03,2024,3,1
OID-10982,3518,1051,3,Furniture,Bookcases,UPI,2020-09-10,California,San Francisco,2020-09,Paul Scott,CID-10982,PID-10982,LID-10982,DID-10982,2020-09,2020,9,3
OID-10983,4157,1874,8,Electronics,Laptops,EMI,2020-09-10,California,San Francisco,2020-09,Paul Scott,CID-10983,PID-10983,LID-10983,DID-10983,2020-09,2020,9,3
OID-10984,3747,410,5,Office Supplies,Markers,Credit Card,2020-07-12,Illinois,Springfield,2020-07,Kristin Alvarez,CID-10984,PID-10984,LID-10984,DID-10984,2020-07,2020,7,3
OID-10985,3747,410,5,Office Supplies,Markers,Credit Card,2022-12-08,New York,Buffalo,2022-12,Kevin Jackson,CID-10985,PID-10985,LID-10985,DID-10985,2022-12,2022,12,4
OID-10986,3747,410,5,Office Supplies,Markers,Credit Card,2024-03-27,Ohio,Columbus,2024-03,Mrs. Lauren Potter DDS,CID-10986,PID-10986,LID-10986,DID-10986,2024-03,2024,3,1
OID-10987,3747,410,5,Office Supplies,Markers,Credit Card,2023-02-17,Illinois,Chicago,2023-02,Jason Brown,CID-10987,PID-10987,LID-10987,DID-10987,2023-02,2023,2,1
OID-10988,3747,410,5,Office Supplies,Markers,Credit Card,2021-07-21,California,Los Angeles,2021-07,Jamie Santos,CID-10988,PID-10988,LID-10988,DID-10988,2021-07,2021,7,3
OID-10989,3194,534,4,Office Supplies,Binders,UPI,2020-07-12,Illinois,Springfield,2020-07,Kristin Alvarez,CID-10989,PID-10989,LID-10989,DID-10989,2020-07,2020,7,3
OID-10990,3194,534,4,Office Supplies,Binders,UPI,2022-12-08,New York,Buffalo,2022-12,Kevin Jackson,CID-10990,PID-10990,LID-10990,DID-10990,2022-12,2022,12,4
OID-10991,3194,534,4,Office Supplies,Binders,UPI,2024-03-27,Ohio,Columbus,2024-03,Mrs. Lauren Potter DDS,CID-10991,PID-10991,LID-10991,DID-10991,2024-03,2024,3,1
OID-10992,3194,534,4,Office Supplies,Binders,UPI,2023-02-17,Illinois,Chicago,2023-02,Jason Brown,CID-10992,PID-10992,LID-10992,DID-10992,2023-02,2023,2,1
OID-10993,3194,534,4,Office Supplies,Binders,UPI,2021-07-21,California,Los Angeles,2021-07,Jamie Santos,CID-10993,PID-10993,LID-10993,DID-10993,2021-07,2021,7,3
OID-10994,8548,2305,1,Office Supplies,Binders,COD,2022-10-30,Florida,Tampa,2022-10,James Taylor,CID-10994,PID-10994,LID-10994,DID-10994,2022-10,2022,10,4
OID-10995,6089,139,19,Furniture,Tables,Debit Card,2020-12-31,Ohio,Cincinnati,2020-12,Alicia Vincent,CID-10995,PID-10995,LID-10995,DID-10995,2020-12,2020,12,4
OID-10996,6089,139,19,Furniture,Tables,Debit Card,2022-04-15,Ohio,Cleveland,2022-04,Kenneth Adams,CID-10996,PID-10996,LID-10996,DID-10996,2022-04,2022,4,2
OID-10997,6089,139,19,Furniture,Tables,Debit Card,2023-04-05,Illinois,Chicago,2023-04,Shelby Browning,CID-10997,PID-10997,LID-10997,DID-10997,2023-04,2023,4,2
OID-10998,2586,800,16,Furniture,Tables,UPI,2020-12-31,Ohio,Cincinnati,2020-12,Alicia Vincent,CID-10998,PID-10998,LID-10998,DID-10998,2020-12,2020,12,4
OID-10999,2586,800,16,Furniture,Tables,UPI,2022-04-15,Ohio,Cleveland,2022-04,Kenneth Adams,CID-10999,PID-10999,LID-10999,DID-10999,2022-04,2022,4,2
OID-11000,2586,800,16,Furniture,Tables,UPI,2023-04-05,Illinois,Chicago,2023-04,Shelby Browning,CID-11000,PID-11000,LID-11000,DID-11000,2023-04,2023,4,2
OID-11001,3757,1626,9,Office Supplies,Paper,UPI,2020-12-31,Ohio,Cincinnati,2020-12,Alicia Vincent,CID-11001,PID-11001,LID-11001,DID-11001,2020-12,2020,12,4
OID-11002,3757,1626,9,Office Supplies,Paper,UPI,2022-04-15,Ohio,Cleveland,2022-04,Kenneth Adams,CID-11002,PID-11002,LID-11002,DID-11002,2022-04,2022,4,2
OID-11003,3757,1626,9,Office Supplies,Paper,UPI,2023-04-05,Illinois,Chicago,2023-04,Shelby Browning,CID-11003,PID-11003,LID-11003,DID-11003,2023-04,2023,4,2
OID-11004,5193,2530,5,Furniture,Sofas,Debit Card,2021-10-29,California,San Diego,2021-10,Johnny Hill,CID-11004,PID-11004,LID-11004,DID-11004,2021-10,2021,10,4
OID-11005,5193,2530,5,Furniture,Sofas,Debit Card,2024-12-29,Florida,Miami,2024-12,Nicholas Tucker,CID-11005,PID-11005,LID-11005,DID-11005,2024-12,2024,12,4
OID-11006,7493,96,3,Electronics,Electronic Games,UPI,2020-08-11,Ohio,Cleveland,2020-08,Theresa Cline,CID-11006,PID-11006,LID-11006,DID-11006,2020-08,2020,8,3
OID-11007,2062,848,6,Office Supplies,Markers,Credit Card,2024-03-04,Florida,Tampa,2024-03,Christine Wheeler,CID-11007,PID-11007,LID-11007,DID-11007,2024-03,2024,3,1
OID-11008,7163,1536,1,Electronics,Phones,EMI,2023-10-17,California,San Diego,2023-10,Carlos Wells,CID-11008,PID-11008,LID-11008,DID-11008,2023-10,2023,10,4
OID-11009,4026,163,6,Electronics,Phones,COD,2023-07-28,New York,New York City,2023-07,Randall Bell,CID-11009,PID-11009,LID-11009,DID-11009,2023-07,2023,7,3
OID-11010,1894,275,5,Furniture,Chairs,Credit Card,2021-11-27,Florida,Miami,2021-11,Kendra Mckinney,CID-11010,PID-11010,LID-11010,DID-11010,2021-11,2021,11,4
OID-11011,7144,192,13,Electronics,Electronic Games,Credit Card,2021-11-27,Florida,Miami,2021-11,Kendra Mckinney,CID-11011,PID-11011,LID-11011,DID-11011,2021-11,2021,11,4
OID-11012,3482,1554,15,Electronics,Laptops,Debit Card,2020-09-09,Ohio,Columbus,2020-09,Amanda Kim,CID-11012,PID-11012,LID-11012,DID-11012,2020-09,2020,9,3
OID-11013,4172,235,5,Office Supplies,Paper,EMI,2021-06-02,Ohio,Cleveland,2021-06,Megan Morgan,CID-11013,PID-11013,LID-11013,DID-11013,2021-06,2021,6,2
OID-11014,4172,235,5,Office Supplies,Paper,EMI,2022-08-22,Florida,Orlando,2022-08,Vincent Kramer,CID-11014,PID-11014,LID-11014,DID-11014,2022-08,2022,8,3
OID-11015,4172,235,5,Office Supplies,Paper,EMI,2024-04-16,Illinois,Springfield,2024-04,Raymond Bean,CID-11015,PID-11015,LID-11015,DID-11015,2024-04,2024,4,2
OID-11016,6265,155,8,Furniture,Sofas,COD,2022-08-23,Ohio,Cincinnati,2022-08,Reginald Hebert,CID-11016,PID-11016,LID-11016,DID-11016,2022-08,2022,8,3
OID-11017,6265,155,8,Furniture,Sofas,COD,2021-03-12,Ohio,Cleveland,2021-03,Jeremy Vazquez,CID-11017,PID-11017,LID-11017,DID-11017,2021-03,2021,3,1
OID-11018,2931,212,7,Electronics,Electronic Games,Credit Card,2024-06-26,Illinois,Peoria,2024-06,Michael Stewart,CID-11018,PID-11018,LID-11018,DID-11018,2024-06,2024,6,2
OID-11019,2931,212,7,Electronics,Electronic Games,Credit Card,2023-12-08,Florida,Tampa,2023-12,Kevin Johnson,CID-11019,PID-11019,LID-11019,DID-11019,2023-12,2023,12,4
OID-11020,1146,188,9,Furniture,Chairs,Debit Card,2024-11-27,Florida,Tampa,2024-11,Tara Hughes,CID-11020,PID-11020,LID-11020,DID-11020,2024-11,2024,11,4
OID-11021,9215,767,13,Electronics,Printers,COD,2022-01-10,Florida,Tampa,2022-01,Sandra Perkins,CID-11021,PID-11021,LID-11021,DID-11021,2022-01,2022,1,1
OID-11022,9215,767,13,Electronics,Printers,COD,2021-11-01,California,San Francisco,2021-11,Heather Bell,CID-11022,PID-11022,LID-11022,DID-11022,2021-11,2021,11,4
OID-11023,7895,1005,1,Furniture,Chairs,Credit Card,2023-10-28,Ohio,Cincinnati,2023-10,Nancy Boyd,CID-11023,PID-11023,LID-11023,DID-11023,2023-10,2023,10,4
OID-11024,7895,1005,1,Furniture,Chairs,Credit Card,2025-03-01,California,San Diego,2025-03,Raymond Reyes,CID-11024,PID-11024,LID-11024,DID-11024,2025-03,2025,3,1
OID-11025,2740,558,8,Office Supplies,Pens,UPI,2023-10-28,Ohio,Cincinnati,2023-10,Nancy Boyd,CID-11025,PID-11025,LID-11025,DID-11025,2023-10,2023,10,4
OID-11026,2740,558,8,Office Supplies,Pens,UPI,2025-03-01,California,San Diego,2025-03,Raymond Reyes,CID-11026,PID-11026,LID-11026,DID-11026,2025-03,2025,3,1
OID-11027,5338,1354,16,Office Supplies,Markers,UPI,2024-08-01,Illinois,Peoria,2024-08,Cassandra Jordan,CID-11027,PID-11027,LID-11027,DID-11027,2024-08,2024,8,3
OID-11028,5338,1354,16,Office Supplies,Markers,UPI,2023-06-07,New York,Buffalo,2023-06,Evelyn Harris,CID-11028,PID-11028,LID-11028,DID-11028,2023-06,2023,6,2
OID-11029,5338,1354,16,Office Supplies,Markers,UPI,2024-10-21,Florida,Orlando,2024-10,Shannon Maynard,CID-11029,PID-11029,LID-11029,DID-11029,2024-10,2024,10,4
OID-11030,5338,1354,16,Office Supplies,Markers,UPI,2021-01-04,New York,Buffalo,2021-01,Marie James,CID-11030,PID-11030,LID-11030,DID-11030,2021-01,2021,1,1
OID-11031,3095,941,2,Office Supplies,Pens,EMI,2022-04-19,Ohio,Cleveland,2022-04,Maria Carroll,CID-11031,PID-11031,LID-11031,DID-11031,2022-04,2022,4,2
OID-11032,3095,941,2,Office Supplies,Pens,EMI,2022-08-11,Texas,Austin,2022-08,Jessica Sloan,CID-11032,PID-11032,LID-11032,DID-11032,2022-08,2022,8,3
OID-11033,6017,2230,13,Electronics,Printers,Debit Card,2023-08-04,Illinois,Peoria,2023-08,Scott Craig,CID-11033,PID-11033,LID-11033,DID-11033,2023-08,2023,8,3
OID-11034,4904,469,2,Office Supplies,Pens,Debit Card,2020-04-25,Texas,Dallas,2020-04,Kaitlin Brown,CID-11034,PID-11034,LID-11034,DID-11034,2020-04,2020,4,2
OID-11035,3080,737,6,Office Supplies,Binders,UPI,2020-04-25,Texas,Dallas,2020-04,Kaitlin Brown,CID-11035,PID-11035,LID-11035,DID-11035,2020-04,2020,4,2
OID-11036,1992,355,2,Electronics,Phones,COD,2024-12-14,Florida,Tampa,2024-12,William Beck,CID-11036,PID-11036,LID-11036,DID-11036,2024-12,2024,12,4
OID-11037,5346,1246,17,Furniture,Sofas,EMI,2022-07-25,Florida,Orlando,2022-07,Eric Mason,CID-11037,PID-11037,LID-11037,DID-11037,2022-07,2022,7,3
OID-11038,5346,1246,17,Furniture,Sofas,EMI,2022-05-07,Florida,Miami,2022-05,Lisa Lowe,CID-11038,PID-11038,LID-11038,DID-11038,2022-05,2022,5,2
OID-11039,8422,893,18,Electronics,Printers,Debit Card,2022-08-11,California,San Francisco,2022-08,Roy Miller,CID-11039,PID-11039,LID-11039,DID-11039,2022-08,2022,8,3
OID-11040,8422,893,18,Electronics,Printers,Debit Card,2022-08-12,Ohio,Columbus,2022-08,Christopher Espinoza,CID-11040,PID-11040,LID-11040,DID-11040,2022-08,2022,8,3
OID-11041,6105,1447,8,Furniture,Bookcases,Credit Card,2022-08-11,California,San Francisco,2022-08,Roy Miller,CID-11041,PID-11041,LID-11041,DID-11041,2022-08,2022,8,3
OID-11042,6105,1447,8,Furniture,Bookcases,Credit Card,2022-08-12,Ohio,Columbus,2022-08,Christopher Espinoza,CID-11042,PID-11042,LID-11042,DID-11042,2022-08,2022,8,3
OID-11043,670,85,9,Office Supplies,Pens,EMI,2023-08-21,Texas,Houston,2023-08,Claire Cole,CID-11043,PID-11043,LID-11043,DID-11043,2023-08,2023,8,3
OID-11044,4057,1012,6,Electronics,Laptops,Credit Card,2022-09-12,California,San Diego,2022-09,Eric Nunez,CID-11044,PID-11044,LID-11044,DID-11044,2022-09,2022,9,3
OID-11045,8178,2462,10,Office Supplies,Pens,UPI,2023-08-20,California,Los Angeles,2023-08,David Bell,CID-11045,PID-11045,LID-11045,DID-11045,2023-08,2023,8,3
OID-11046,8752,1686,9,Furniture,Tables,Debit Card,2020-12-27,Ohio,Cincinnati,2020-12,Patrick Hensley MD,CID-11046,PID-11046,LID-11046,DID-11046,2020-12,2020,12,4
OID-11047,8752,1686,9,Furniture,Tables,Debit Card,2023-09-04,Illinois,Peoria,2023-09,John Cox,CID-11047,PID-11047,LID-11047,DID-11047,2023-09,2023,9,3
OID-11048,8752,1686,9,Furniture,Tables,Debit Card,2022-01-08,Illinois,Chicago,2022-01,Michelle Sullivan,CID-11048,PID-11048,LID-11048,DID-11048,2022-01,2022,1,1
OID-11049,8974,4441,16,Electronics,Printers,EMI,2023-06-05,New York,New York City,2023-06,Angela Todd,CID-11049,PID-11049,LID-11049,DID-11049,2023-06,2023,6,2
OID-11050,9090,3098,16,Electronics,Phones,Credit Card,2021-04-01,Texas,Dallas,2021-04,Luke Saunders,CID-11050,PID-11050,LID-11050,DID-11050,2021-04,2021,4,2
OID-11051,9090,3098,16,Electronics,Phones,Credit Card,2024-05-28,Illinois,Springfield,2024-05,Dr. Jennifer Benton DVM,CID-11051,PID-11051,LID-11051,DID-11051,2024-05,2024,5,2
OID-11052,851,356,11,Electronics,Electronic Games,Credit Card,2021-04-01,Texas,Dallas,2021-04,Luke Saunders,CID-11052,PID-11052,LID-11052,DID-11052,2021-04,2021,4,2
OID-11053,851,356,11,Electronics,Electronic Games,Credit Card,2024-05-28,Illinois,Springfield,2024-05,Dr. Jennifer Benton DVM,CID-11053,PID-11053,LID-11053,DID-11053,2024-05,2024,5,2
OID-11054,5427,728,3,Electronics,Phones,UPI,2023-03-09,Florida,Miami,2023-03,Keith Smith,CID-11054,PID-11054,LID-11054,DID-11054,2023-03,2023,3,1
OID-11055,2695,914,15,Furniture,Bookcases,Debit Card,2022-07-28,Illinois,Peoria,2022-07,Danielle Mitchell,CID-11055,PID-11055,LID-11055,DID-11055,2022-07,2022,7,3
OID-11056,2695,914,15,Furniture,Bookcases,Debit Card,2021-06-17,California,Los Angeles,2021-06,Jesus Hernandez,CID-11056,PID-11056,LID-11056,DID-11056,2021-06,2021,6,2
